database_name;docf;hidden_channels;num_layers;p_dropout;loss_function;version;loss_test;micro_test;acc_test;epoch_convergence
dmoz_sports;merge;20;4;0,0;fl;1;0,37716808915138245;0,9049862212831001;0,905;1496
dmoz_sports;merge;20;4;0,2;ce;1;0,5012040138244629;0,9059588353950505;0,906;1470
dmoz_sports;merge;20;4;0,2;fl;1;0,28303012251853943;0,9000298925034863;0,9;1321
dmoz_sports;merge;40;2;0,0;ce;1;0,4189995527267456;0,8859636793277167;0,886;1062
dmoz_sports;merge;40;2;0,0;fl;1;0,2891952395439148;0,8989779383439225;0,899;1376
dmoz_sports;merge;40;2;0,2;ce;1;0,4341079294681549;0,8939271252849753;0,894;1483
dmoz_sports;merge;40;2;0,2;fl;1;0,3063908815383911;0,889003108545202;0,889;1357
dmoz_sports;merge;40;3;0,0;ce;1;0,5696528553962708;0,906153302456326;0,906;1365
dmoz_sports;merge;40;3;0,0;fl;1;0,4110076427459717;0,9109676595710438;0,911;1365
dmoz_sports;merge;40;3;0,2;ce;1;0,44890305399894714;0,9109972066322586;0,911;1349
dmoz_sports;merge;40;3;0,2;fl;1;0,273018479347229;0,9040170154803787;0,904;1464
dmoz_sports;merge;40;4;0,0;ce;1;0,4512310326099396;0,9009317892576978;0,901;611
dmoz_sports;merge;40;4;0,0;fl;1;0,3685775399208069;0,9091035804112019;0,909;780
dmoz_sports;merge;40;4;0,2;ce;1;0,3993644416332245;0,9180177077608134;0,918;1420
dmoz_sports;merge;40;4;0,2;fl;1;0,29250913858413696;0,9230413012813669;0,923;1394
dmoz_sports;merge;100;2;0,0;ce;1;0,5042564868927002;0,9020833362439692;0,902;1334
dmoz_sports;merge;100;2;0,0;fl;1;0,3576922118663788;0,9080567043037175;0,908;1384
dmoz_sports;merge;100;2;0,2;ce;1;0,4498838782310486;0,9030395662599535;0,903;1309
dmoz_sports;merge;100;2;0,2;fl;1;0,2899426221847534;0,9130055756938319;0,913;1359
dmoz_sports;merge;100;3;0,0;ce;1;0,7682752013206482;0,9111130740601384;0,911;816
dmoz_sports;merge;100;3;0,0;fl;1;0,4612027108669281;0,9210010307919775;0,921;733
dmoz_sports;merge;100;3;0,2;ce;1;0,5867554545402527;0,9231419854153861;0,923;1372
dmoz_sports;merge;100;3;0,2;fl;1;0,3982178866863251;0,921951905153765;0,922;1466
dmoz_sports;merge;100;4;0,0;ce;1;0,7293195724487305;0,9049979833565206;0,905;580
dmoz_sports;merge;100;4;0,0;fl;1;0,4532802700996399;0,9209834747517704;0,921;450
dmoz_sports;merge;100;4;0,2;ce;1;0,5578500032424927;0,928034584063523;0,928;1475
dmoz_sports;merge;100;4;0,2;fl;1;0,4163857400417328;0,9239915972502835;0,924;1399
re8;None;20;2;0,0;ce;1;0,9686985611915588;0,8314576324801963;0,8397394136807818;187
re8;None;20;2;0,0;fl;1;0,8907225131988525;0,766595524179402;0,741042345276873;174
re8;None;20;2;0,2;ce;1;1,0712084770202637;0,7128844705619771;0,745928338762215;139
re8;None;20;2;0,2;fl;1;0,8256109952926636;0,7219112495092856;0,7348534201954398;198
re8;None;20;3;0,0;ce;1;1,0018326044082642;0,7725907687375146;0,7889250814332247;122
re8;None;20;3;0,0;fl;1;0,9015378355979919;0,791266714405292;0,8332247557003257;110
re8;None;20;3;0,2;ce;1;1,107313632965088;0,6322153009336633;0,6876221498371335;102
re8;None;20;3;0,2;fl;1;1,0153824090957642;0,6599082514386005;0,6684039087947883;143
re8;None;20;4;0,0;ce;1;0,8895886540412903;0,725585245439899;0,7791530944625407;136
re8;None;20;4;0,0;fl;1;0,9069980382919312;0,6918906486576571;0,760586319218241;85
re8;None;20;4;0,2;ce;1;1,081237554550171;0,6206652059546355;0,6973941368078176;107
re8;None;20;4;0,2;fl;1;1,032450795173645;0,6034537380950352;0,6397394136807818;112
re8;None;40;2;0,0;ce;1;0,9149739146232605;0,8649431932142766;0,8661237785016287;113
re8;None;40;2;0,0;fl;1;0,7800136208534241;0,8428435197282477;0,8452768729641694;110
re8;None;40;2;0,2;ce;1;0,9598472714424133;0,7645672869067996;0,7723127035830619;107
re8;None;40;2;0,2;fl;1;0,8040529489517212;0,764292286906331;0,7798045602605863;103
re8;None;40;3;0,0;ce;1;0,9223611950874329;0,8490204340109683;0,8579804560260587;92
re8;None;40;3;0,0;fl;1;0,8284209966659546;0,7690114655134179;0,8097719869706841;72
re8;None;40;3;0,2;ce;1;0,9177069664001465;0,7530751445283616;0,7762214983713355;90
re8;None;40;3;0,2;fl;1;0,8699042201042175;0,7396565093717038;0,7381107491856678;80
re8;None;40;4;0,0;ce;1;0,9847010374069214;0,763964545880934;0,7872964169381107;74
re8;None;40;4;0,0;fl;1;0,7798619270324707;0,8122815668092986;0,8315960912052117;79
re8;None;40;4;0,2;ce;1;1,0184334516525269;0,705435714405441;0,7192182410423453;80
re8;None;40;4;0,2;fl;1;0,8419272303581238;0,695745496789192;0,7407166123778501;64
re8;None;100;2;0,0;ce;1;0,9806990623474121;0,8722144127409472;0,8785016286644951;62
re8;None;100;2;0,0;fl;1;0,8097456693649292;0,8730833605028858;0,8742671009771987;54
re8;None;100;2;0,2;ce;1;0,988944411277771;0,799755634785917;0,8048859934853421;59
re8;None;100;2;0,2;fl;1;0,8095079064369202;0,7930884852051103;0,8195439739413681;50
re8;None;100;3;0,0;ce;1;0,9093740582466125;0,7873609281824915;0,8120521172638436;42
re8;None;100;3;0,0;fl;1;0,7929903268814087;0,8319291256689938;0,8335504885993485;48
re8;None;100;3;0,2;ce;1;0,951439380645752;0,7363120604964241;0,7641693811074919;45
re8;None;100;3;0,2;fl;1;0,7985403537750244;0,7907127300012552;0,7859934853420195;45
re8;None;100;4;0,0;ce;1;0,9175074100494385;0,7418759327170886;0,7716612377850163;44
re8;None;100;4;0,0;fl;1;0,8571289777755737;0,7801683184004305;0,7661237785016287;44
re8;None;100;4;0,2;ce;1;0,8835820555686951;0,7579192437275176;0,785342019543974;43
re8;None;100;4;0,2;fl;1;0,7021803855895996;0,726863571115895;0,7798045602605863;38
re8;merge;20;2;0,0;ce;1;0,20820556581020355;0,9358029209096388;0,9374592833876222;1498
re8;merge;20;2;0,0;fl;1;0,13750949501991272;0,9338631290337437;0,9351791530944625;1485
re8;merge;20;2;0,2;ce;1;0,26830413937568665;0,9186653668123628;0,9214983713355049;1496
re8;merge;20;2;0,2;fl;1;0,18145902454853058;0,916244581231468;0,9188925081433225;1470
re8;merge;20;3;0,0;ce;1;0,20131471753120422;0,9390084760630257;0,9390879478827362;1082
re8;merge;20;3;0,0;fl;1;0,1218831017613411;0,9408396691140807;0,9410423452768729;1283
re8;merge;20;3;0,2;ce;1;0,2802756726741791;0,9137995245900816;0,9159609120521173;1458
re8;merge;20;3;0,2;fl;1;0,19418378174304962;0,9129100735874515;0,9136807817589576;1494
